Timestamp,Address,AddressType,RSSI
2024-04-15T12:17:14.237,6a:4b:a4:78:0c:36,1,-79
2024-04-15T12:17:14.643,48:95:1f:4a:f3:16,1,-95
2024-04-15T12:17:14.651,cb:94:54:ed:5d:28,1,-85
2024-04-15T12:17:14.660,4e:99:0e:56:bd:08,1,-63
2024-04-15T12:17:14.664,51:40:3a:4b:3d:40,1,-90
2024-04-15T12:17:14.673,dc:23:4f:a9:9a:46,0,-88
2024-04-15T12:17:14.685,48:95:1f:4a:f3:16,1,-97
2024-04-15T12:17:14.692,5e:37:f0:b1:27:75,1,-86
2024-04-15T12:17:14.696,04:ea:1b:eb:5e:dc,1,-86
2024-04-15T12:17:14.701,7c:d0:e4:ce:3c:de,1,-85
2024-04-15T12:17:14.710,6a:4b:a4:78:0c:36,1,-79
2024-04-15T12:17:14.717,6a:4b:a4:78:0c:36,1,-79
2024-04-15T12:17:14.721,4e:99:0e:56:bd:08,1,-61
2024-04-15T12:17:14.725,04:ea:1b:eb:5e:dc,1,-73
2024-04-15T12:17:14.730,51:40:3a:4b:3d:40,1,-88
2024-04-15T12:17:14.739,cb:94:54:ed:5d:28,1,-87
2024-04-15T12:17:14.748,6a:4b:a4:78:0c:36,1,-80
2024-04-15T12:17:14.757,5e:37:f0:b1:27:75,1,-81
2024-04-15T12:17:14.818,04:ea:1b:eb:5e:dc,1,-73
2024-04-15T12:17:14.866,6a:4b:a4:78:0c:36,1,-79
2024-04-15T12:17:14.881,4e:99:0e:56:bd:08,1,-63
2024-04-15T12:17:14.915,51:40:3a:4b:3d:40,1,-92
2024-04-15T12:17:14.924,04:ea:1b:eb:5e:dc,1,-72
2024-04-15T12:17:14.930,7c:d0:e4:ce:3c:de,1,-86
2024-04-15T12:17:15.017,04:ea:1b:eb:5e:dc,1,-88
2024-04-15T12:17:15.031,6a:4b:a4:78:0c:36,1,-79
2024-04-15T12:17:15.042,5e:37:f0:b1:27:75,1,-95
2024-04-15T12:17:15.124,04:ea:1b:eb:5e:dc,1,-72
2024-04-15T12:17:15.144,cb:94:54:ed:5d:28,1,-87
2024-04-15T12:17:15.182,04:a3:16:67:20:a9,0,-38
2024-04-15T12:17:15.201,6a:4b:a4:78:0c:36,1,-78
2024-04-15T12:17:15.229,6a:4b:a4:78:0c:36,1,-78
2024-04-15T12:17:15.284,7f:38:0c:08:b8:0b,1,-93
2024-04-15T12:17:15.330,04:ea:1b:eb:5e:dc,1,-72
2024-04-15T12:17:15.360,7c:d0:e4:ce:3c:de,1,-84
2024-04-15T12:17:15.370,14:13:0b:44:19:e5,0,-83
2024-04-15T12:17:15.389,6a:4b:a4:78:0c:36,1,-80
2024-04-15T12:17:15.451,4e:99:0e:56:bd:08,1,-63
2024-04-15T12:17:15.465,e8:d2:ed:ce:49:81,1,-56
2024-04-15T12:17:15.531,6a:4b:a4:78:0c:36,1,-79
2024-04-15T12:17:15.538,04:ea:1b:eb:5e:dc,1,-73
2024-04-15T12:17:15.550,6a:4b:a4:78:0c:36,1,-90
2024-04-15T12:17:15.555,7f:38:0c:08:b8:0b,1,-98
2024-04-15T12:17:15.571,cb:94:54:ed:5d:28,1,-88
2024-04-15T12:17:15.606,5e:37:f0:b1:27:75,1,-94
2024-04-15T12:17:15.639,04:ea:1b:eb:5e:dc,1,-71
2024-04-15T12:17:15.734,4e:99:0e:56:bd:08,1,-61
2024-04-15T12:17:15.739,6a:4b:a4:78:0c:36,1,-78
2024-04-15T12:17:15.744,04:ea:1b:eb:5e:dc,1,-85
2024-04-15T12:17:15.779,7c:d0:e4:ce:3c:de,1,-88
