Timestamp,Address,AddressType,RSSI
2024-05-13T13:52:35.062,e0:e5:cf:15:17:48,0,-52
2024-05-13T13:52:35.100,e0:e5:cf:15:17:48,0,-54
2024-05-13T13:52:35.126,e0:e5:cf:15:17:48,0,-53
2024-05-13T13:52:35.154,e0:e5:cf:15:17:48,0,-53
2024-05-13T13:52:35.169,e0:e5:cf:15:17:48,0,-51
2024-05-13T13:52:35.180,e0:e5:cf:15:17:48,0,-51
2024-05-13T13:52:35.210,e0:e5:cf:15:17:48,0,-53
2024-05-13T13:52:35.247,e0:e5:cf:15:17:48,0,-55
2024-05-13T13:52:35.261,e0:e5:cf:15:17:48,0,-55
2024-05-13T13:52:35.373,e0:e5:cf:15:17:48,0,-50
2024-05-13T13:52:35.428,e0:e5:cf:15:17:48,0,-50
2024-05-13T13:52:35.478,e0:e5:cf:15:17:48,0,-53
2024-05-13T13:52:35.593,e0:e5:cf:15:17:48,0,-54
2024-05-13T13:52:35.653,e0:e5:cf:15:17:48,0,-54
2024-05-13T13:52:35.707,e0:e5:cf:15:17:48,0,-50
2024-05-13T13:52:35.765,e0:e5:cf:15:17:48,0,-51
2024-05-13T13:52:35.819,e0:e5:cf:15:17:48,0,-52
2024-05-13T13:52:35.873,e0:e5:cf:15:17:48,0,-52
2024-05-13T13:52:35.930,e0:e5:cf:15:17:48,0,-53
2024-05-13T13:52:35.982,e0:e5:cf:15:17:48,0,-53
2024-05-13T13:52:36.033,e0:e5:cf:15:17:48,0,-48
2024-05-13T13:52:36.085,e0:e5:cf:15:17:48,0,-52
2024-05-13T13:52:36.145,e0:e5:cf:15:17:48,0,-53
2024-05-13T13:52:36.205,e0:e5:cf:15:17:48,0,-52
2024-05-13T13:52:36.258,e0:e5:cf:15:17:48,0,-52
2024-05-13T13:52:36.317,e0:e5:cf:15:17:48,0,-53
2024-05-13T13:52:36.371,e0:e5:cf:15:17:48,0,-53
2024-05-13T13:52:36.425,e0:e5:cf:15:17:48,0,-48
2024-05-13T13:52:36.475,e0:e5:cf:15:17:48,0,-52
2024-05-13T13:52:36.534,e0:e5:cf:15:17:48,0,-52
2024-05-13T13:52:36.590,e0:e5:cf:15:17:48,0,-52
2024-05-13T13:52:36.646,e0:e5:cf:15:17:48,0,-53
2024-05-13T13:52:36.705,e0:e5:cf:15:17:48,0,-54
2024-05-13T13:52:36.761,e0:e5:cf:15:17:48,0,-53
2024-05-13T13:52:36.814,e0:e5:cf:15:17:48,0,-51
2024-05-13T13:52:36.874,e0:e5:cf:15:17:48,0,-48
2024-05-13T13:52:36.932,e0:e5:cf:15:17:48,0,-48
2024-05-13T13:52:36.989,e0:e5:cf:15:17:48,0,-48
2024-05-13T13:52:37.094,e0:e5:cf:15:17:48,0,-54
2024-05-13T13:52:37.145,e0:e5:cf:15:17:48,0,-50
2024-05-13T13:52:37.203,e0:e5:cf:15:17:48,0,-48
2024-05-13T13:52:37.252,e0:e5:cf:15:17:48,0,-52
2024-05-13T13:52:37.363,e0:e5:cf:15:17:48,0,-54
2024-05-13T13:52:37.415,e0:e5:cf:15:17:48,0,-48
2024-05-13T13:52:37.467,e0:e5:cf:15:17:48,0,-52
2024-05-13T13:52:37.523,e0:e5:cf:15:17:48,0,-52
2024-05-13T13:52:37.585,e0:e5:cf:15:17:48,0,-52
2024-05-13T13:52:37.640,e0:e5:cf:15:17:48,0,-52
2024-05-13T13:52:37.699,e0:e5:cf:15:17:48,0,-53
2024-05-13T13:52:37.752,e0:e5:cf:15:17:48,0,-54
2024-05-13T13:52:37.828,e0:e5:cf:15:17:48,0,-54
2024-05-13T13:52:37.863,e0:e5:cf:15:17:48,0,-51
2024-05-13T13:52:37.917,e0:e5:cf:15:17:48,0,-53
2024-05-13T13:52:37.974,e0:e5:cf:15:17:48,0,-52
2024-05-13T13:52:38.029,e0:e5:cf:15:17:48,0,-53
2024-05-13T13:52:38.083,e0:e5:cf:15:17:48,0,-54
2024-05-13T13:52:38.132,e0:e5:cf:15:17:48,0,-51
2024-05-13T13:52:38.190,e0:e5:cf:15:17:48,0,-48
2024-05-13T13:52:38.240,e0:e5:cf:15:17:48,0,-53
2024-05-13T13:52:38.337,e0:e5:cf:15:17:48,0,-54
2024-05-13T13:52:38.379,e0:e5:cf:15:17:48,0,-50
2024-05-13T13:52:38.400,e0:e5:cf:15:17:48,0,-48
2024-05-13T13:52:38.501,e0:e5:cf:15:17:48,0,-54
2024-05-13T13:52:38.560,e0:e5:cf:15:17:48,0,-54
2024-05-13T13:52:38.615,e0:e5:cf:15:17:48,0,-51
2024-05-13T13:52:38.669,e0:e5:cf:15:17:48,0,-50
2024-05-13T13:52:38.729,e0:e5:cf:15:17:48,0,-50
2024-05-13T13:52:38.779,e0:e5:cf:15:17:48,0,-53
2024-05-13T13:52:38.837,e0:e5:cf:15:17:48,0,-54
2024-05-13T13:52:38.887,e0:e5:cf:15:17:48,0,-51
2024-05-13T13:52:38.938,e0:e5:cf:15:17:48,0,-52
2024-05-13T13:52:38.991,e0:e5:cf:15:17:48,0,-53
2024-05-13T13:52:39.046,e0:e5:cf:15:17:48,0,-54
2024-05-13T13:52:39.096,e0:e5:cf:15:17:48,0,-51
2024-05-13T13:52:39.175,e0:e5:cf:15:17:48,0,-48
2024-05-13T13:52:39.211,e0:e5:cf:15:17:48,0,-48
2024-05-13T13:52:39.264,e0:e5:cf:15:17:48,0,-53
2024-05-13T13:52:39.490,e0:e5:cf:15:17:48,0,-54
2024-05-13T13:52:39.549,e0:e5:cf:15:17:48,0,-54
2024-05-13T13:52:39.601,e0:e5:cf:15:17:48,0,-48
2024-05-13T13:52:39.672,e0:e5:cf:15:17:48,0,-51
2024-05-13T13:52:39.714,e0:e5:cf:15:17:48,0,-52
2024-05-13T13:52:39.826,e0:e5:cf:15:17:48,0,-54
2024-05-13T13:52:39.882,e0:e5:cf:15:17:48,0,-54
2024-05-13T13:52:39.933,e0:e5:cf:15:17:48,0,-48
2024-05-13T13:52:39.991,e0:e5:cf:15:17:48,0,-52
2024-05-13T13:52:40.099,e0:e5:cf:15:17:48,0,-54
2024-05-13T13:52:40.150,e0:e5:cf:15:17:48,0,-55
2024-05-13T13:52:40.253,e0:e5:cf:15:17:48,0,-53
2024-05-13T13:52:40.305,e0:e5:cf:15:17:48,0,-54
2024-05-13T13:52:40.423,e0:e5:cf:15:17:48,0,-55
2024-05-13T13:52:40.476,e0:e5:cf:15:17:48,0,-51
2024-05-13T13:52:40.531,e0:e5:cf:15:17:48,0,-51
2024-05-13T13:52:40.584,e0:e5:cf:15:17:48,0,-53
2024-05-13T13:52:40.639,e0:e5:cf:15:17:48,0,-53
2024-05-13T13:52:40.692,e0:e5:cf:15:17:48,0,-55
2024-05-13T13:52:40.743,e0:e5:cf:15:17:48,0,-48
2024-05-13T13:52:40.810,e0:e5:cf:15:17:48,0,-51
2024-05-13T13:52:40.873,e0:e5:cf:15:17:48,0,-53
2024-05-13T13:52:40.914,e0:e5:cf:15:17:48,0,-53
2024-05-13T13:52:40.966,e0:e5:cf:15:17:48,0,-54
2024-05-13T13:52:41.022,e0:e5:cf:15:17:48,0,-54
2024-05-13T13:52:41.086,e0:e5:cf:15:17:48,0,-51
2024-05-13T13:52:41.130,e0:e5:cf:15:17:48,0,-51
2024-05-13T13:52:41.184,e0:e5:cf:15:17:48,0,-53
2024-05-13T13:52:41.295,e0:e5:cf:15:17:48,0,-54
2024-05-13T13:52:41.350,e0:e5:cf:15:17:48,0,-54
2024-05-13T13:52:41.457,e0:e5:cf:15:17:48,0,-54
2024-05-13T13:52:41.509,e0:e5:cf:15:17:48,0,-53
2024-05-13T13:52:41.630,e0:e5:cf:15:17:48,0,-54
2024-05-13T13:52:41.694,e0:e5:cf:15:17:48,0,-54
2024-05-13T13:52:41.734,e0:e5:cf:15:17:48,0,-51
2024-05-13T13:52:41.791,e0:e5:cf:15:17:48,0,-51
2024-05-13T13:52:41.849,e0:e5:cf:15:17:48,0,-49
2024-05-13T13:52:41.908,e0:e5:cf:15:17:48,0,-53
2024-05-13T13:52:41.952,e0:e5:cf:15:17:48,0,-54
2024-05-13T13:52:42.003,e0:e5:cf:15:17:48,0,-51
2024-05-13T13:52:42.054,e0:e5:cf:15:17:48,0,-53
2024-05-13T13:52:42.105,e0:e5:cf:15:17:48,0,-54
2024-05-13T13:52:42.155,e0:e5:cf:15:17:48,0,-51
2024-05-13T13:52:42.262,e0:e5:cf:15:17:48,0,-52
2024-05-13T13:52:42.317,e0:e5:cf:15:17:48,0,-54
2024-05-13T13:52:42.423,e0:e5:cf:15:17:48,0,-51
2024-05-13T13:52:42.482,e0:e5:cf:15:17:48,0,-48
2024-05-13T13:52:42.532,e0:e5:cf:15:17:48,0,-53
2024-05-13T13:52:42.587,e0:e5:cf:15:17:48,0,-54
2024-05-13T13:52:42.639,e0:e5:cf:15:17:48,0,-54
2024-05-13T13:52:42.699,e0:e5:cf:15:17:48,0,-51
2024-05-13T13:52:42.755,e0:e5:cf:15:17:48,0,-51
2024-05-13T13:52:42.815,e0:e5:cf:15:17:48,0,-51
2024-05-13T13:52:42.864,e0:e5:cf:15:17:48,0,-53
2024-05-13T13:52:42.919,e0:e5:cf:15:17:48,0,-53
2024-05-13T13:52:42.976,e0:e5:cf:15:17:48,0,-54
2024-05-13T13:52:43.030,e0:e5:cf:15:17:48,0,-54
2024-05-13T13:52:43.086,e0:e5:cf:15:17:48,0,-51
2024-05-13T13:52:43.136,e0:e5:cf:15:17:48,0,-53
2024-05-13T13:52:43.199,e0:e5:cf:15:17:48,0,-53
2024-05-13T13:52:43.250,e0:e5:cf:15:17:48,0,-53
2024-05-13T13:52:43.306,e0:e5:cf:15:17:48,0,-53
2024-05-13T13:52:43.368,e0:e5:cf:15:17:48,0,-54
2024-05-13T13:52:43.417,e0:e5:cf:15:17:48,0,-51
2024-05-13T13:52:43.474,e0:e5:cf:15:17:48,0,-51
2024-05-13T13:52:43.548,e0:e5:cf:15:17:48,0,-51
2024-05-13T13:52:43.590,e0:e5:cf:15:17:48,0,-51
2024-05-13T13:52:43.640,e0:e5:cf:15:17:48,0,-53
2024-05-13T13:52:43.751,e0:e5:cf:15:17:48,0,-55
2024-05-13T13:52:43.805,e0:e5:cf:15:17:48,0,-51
2024-05-13T13:52:43.860,e0:e5:cf:15:17:48,0,-51
2024-05-13T13:52:43.919,e0:e5:cf:15:17:48,0,-51
2024-05-13T13:52:44.036,e0:e5:cf:15:17:48,0,-54
2024-05-13T13:52:44.150,e0:e5:cf:15:17:48,0,-55
2024-05-13T13:52:44.195,e0:e5:cf:15:17:48,0,-51
2024-05-13T13:52:44.302,e0:e5:cf:15:17:48,0,-53
2024-05-13T13:52:44.361,e0:e5:cf:15:17:48,0,-54
2024-05-13T13:52:44.418,e0:e5:cf:15:17:48,0,-55
2024-05-13T13:52:44.477,e0:e5:cf:15:17:48,0,-54
2024-05-13T13:52:44.526,e0:e5:cf:15:17:48,0,-51
2024-05-13T13:52:44.586,e0:e5:cf:15:17:48,0,-53
2024-05-13T13:52:44.631,e0:e5:cf:15:17:48,0,-52
2024-05-13T13:52:44.695,e0:e5:cf:15:17:48,0,-53
2024-05-13T13:52:44.749,e0:e5:cf:15:17:48,0,-52
2024-05-13T13:52:44.804,e0:e5:cf:15:17:48,0,-55
2024-05-13T13:52:44.864,e0:e5:cf:15:17:48,0,-55
2024-05-13T13:52:44.912,e0:e5:cf:15:17:48,0,-51
2024-05-13T13:52:44.969,e0:e5:cf:15:17:48,0,-51
2024-05-13T13:52:45.031,e0:e5:cf:15:17:48,0,-52
2024-05-13T13:52:45.084,e0:e5:cf:15:17:48,0,-53
2024-05-13T13:52:45.250,e0:e5:cf:15:17:48,0,-54
2024-05-13T13:52:45.299,e0:e5:cf:15:17:48,0,-50
2024-05-13T13:52:45.353,e0:e5:cf:15:17:48,0,-53
2024-05-13T13:52:45.409,e0:e5:cf:15:17:48,0,-52
2024-05-13T13:52:45.526,e0:e5:cf:15:17:48,0,-54
2024-05-13T13:52:45.579,e0:e5:cf:15:17:48,0,-54
2024-05-13T13:52:45.632,e0:e5:cf:15:17:48,0,-48
2024-05-13T13:52:45.689,e0:e5:cf:15:17:48,0,-50
2024-05-13T13:52:45.806,e0:e5:cf:15:17:48,0,-52
2024-05-13T13:52:45.862,e0:e5:cf:15:17:48,0,-52
2024-05-13T13:52:45.916,e0:e5:cf:15:17:48,0,-54
2024-05-13T13:52:45.966,e0:e5:cf:15:17:48,0,-51
2024-05-13T13:52:46.074,e0:e5:cf:15:17:48,0,-53
2024-05-13T13:52:46.177,e0:e5:cf:15:17:48,0,-51
2024-05-13T13:52:46.229,e0:e5:cf:15:17:48,0,-51
2024-05-13T13:52:46.283,e0:e5:cf:15:17:48,0,-52
2024-05-13T13:52:46.342,e0:e5:cf:15:17:48,0,-53
2024-05-13T13:52:46.453,e0:e5:cf:15:17:48,0,-54
2024-05-13T13:52:46.504,e0:e5:cf:15:17:48,0,-51
2024-05-13T13:52:46.566,e0:e5:cf:15:17:48,0,-51
2024-05-13T13:52:46.619,e0:e5:cf:15:17:48,0,-51
2024-05-13T13:52:46.681,e0:e5:cf:15:17:48,0,-52
2024-05-13T13:52:46.782,e0:e5:cf:15:17:48,0,-54
2024-05-13T13:52:46.855,e0:e5:cf:15:17:48,0,-54
2024-05-13T13:52:46.900,e0:e5:cf:15:17:48,0,-54
2024-05-13T13:52:46.959,e0:e5:cf:15:17:48,0,-54
2024-05-13T13:52:47.009,e0:e5:cf:15:17:48,0,-51
2024-05-13T13:52:47.122,e0:e5:cf:15:17:48,0,-52
2024-05-13T13:52:47.182,e0:e5:cf:15:17:48,0,-53
2024-05-13T13:52:47.344,e0:e5:cf:15:17:48,0,-51
2024-05-13T13:52:47.401,e0:e5:cf:15:17:48,0,-48
2024-05-13T13:52:47.459,e0:e5:cf:15:17:48,0,-53
2024-05-13T13:52:47.519,e0:e5:cf:15:17:48,0,-52
2024-05-13T13:52:47.671,e0:e5:cf:15:17:48,0,-51
2024-05-13T13:52:47.730,e0:e5:cf:15:17:48,0,-53
2024-05-13T13:52:47.783,e0:e5:cf:15:17:48,0,-52
2024-05-13T13:52:47.836,e0:e5:cf:15:17:48,0,-54
2024-05-13T13:52:47.896,e0:e5:cf:15:17:48,0,-54
2024-05-13T13:52:47.959,e0:e5:cf:15:17:48,0,-54
