2024-04-15T13:01:41.558000,64:f7:1e:c7:f5:4e,1,-80
2024-04-15T13:01:41.967000,79:cd:01:f8:6d:d6,1,-85
2024-04-15T13:01:41.975000,4f:0e:34:d2:fc:e6,1,-95
2024-04-15T13:01:41.984000,e4:57:84:0a:46:2d,1,-81
2024-04-15T13:01:41.988000,69:de:2d:f5:f7:c9,1,-89
2024-04-15T13:01:41.998000,69:fe:b4:f8:5f:db,1,-51
2024-04-15T13:01:42.002000,69:b5:e1:ee:58:35,1,-83
2024-04-15T13:01:42.010000,76:48:90:31:f4:c0,1,-80
2024-04-15T13:01:42.017000,71:fa:1c:92:61:f9,1,-89
2024-04-15T13:01:42.026000,cb:94:54:ed:5d:28,1,-67
2024-04-15T13:01:42.036000,79:67:8b:2e:60:d3,1,-92
2024-04-15T13:01:42.044000,79:cd:01:f8:6d:d6,1,-86
2024-04-15T13:01:42.051000,4e:ad:4d:5c:fe:f6,1,-85
2024-04-15T13:01:42.060000,4d:5a:37:55:25:b1,1,-82
2024-04-15T13:01:42.070000,69:de:2d:f5:f7:c9,1,-89
2024-04-15T13:01:42.078000,69:fe:b4:f8:5f:db,1,-52
2024-04-15T13:01:42.082000,69:b5:e1:ee:58:35,1,-81
2024-04-15T13:01:42.091000,76:48:90:31:f4:c0,1,-82
2024-04-15T13:01:42.097000,79:cd:01:f8:6d:d6,1,-85
2024-04-15T13:01:42.105000,71:fa:1c:92:61:f9,1,-85
2024-04-15T13:01:42.115000,79:67:8b:2e:60:d3,1,-94
2024-04-15T13:01:42.123000,4e:ad:4d:5c:fe:f6,1,-84
2024-04-15T13:01:42.132000,4d:5a:37:55:25:b1,1,-85
2024-04-15T13:01:42.142000,cb:94:54:ed:5d:28,1,-66
2024-04-15T13:01:42.150000,4f:0e:34:d2:fc:e6,1,-84
2024-04-15T13:01:42.159000,79:cd:01:f8:6d:d6,1,-81
2024-04-15T13:01:42.193000,76:48:90:31:f4:c0,1,-79
2024-04-15T13:01:42.231000,71:fa:1c:92:61:f9,1,-88
2024-04-15T13:01:42.290000,79:67:8b:2e:60:d3,1,-93
2024-04-15T13:01:42.320000,79:cd:01:f8:6d:d6,1,-83
2024-04-15T13:01:42.335000,4e:ad:4d:5c:fe:f6,1,-83
2024-04-15T13:01:42.359000,4d:5a:37:55:25:b1,1,-89
2024-04-15T13:01:42.403000,4f:0e:34:d2:fc:e6,1,-94
2024-04-15T13:01:42.437000,f1:c7:9f:c1:9b:1e,1,-82
2024-04-15T13:01:42.465000,76:48:90:31:f4:c0,1,-79
2024-04-15T13:01:42.472000,69:fe:b4:f8:5f:db,1,-54
2024-04-15T13:01:42.504000,79:cd:01:f8:6d:d6,1,-88
2024-04-15T13:01:42.511000,71:fa:1c:92:61:f9,1,-89
2024-04-15T13:01:42.534000,cb:94:54:ed:5d:28,1,-64
2024-04-15T13:01:42.565000,79:67:8b:2e:60:d3,1,-95
2024-04-15T13:01:42.607000,4e:ad:4d:5c:fe:f6,1,-81
2024-04-15T13:01:42.630000,4d:5a:37:55:25:b1,1,-90
2024-04-15T13:01:42.679000,4f:0e:34:d2:fc:e6,1,-95
2024-04-15T13:01:42.687000,79:cd:01:f8:6d:d6,1,-86
2024-04-15T13:01:42.694000,69:de:2d:f5:f7:c9,1,-89
2024-04-15T13:01:42.725000,69:b5:e1:ee:58:35,1,-75
2024-04-15T13:01:42.735000,76:48:90:31:f4:c0,1,-77
2024-04-15T13:01:42.786000,71:fa:1c:92:61:f9,1,-87
2024-04-15T13:01:42.837000,79:67:8b:2e:60:d3,1,-101
2024-04-15T13:01:42.870000,79:cd:01:f8:6d:d6,1,-87
2024-04-15T13:01:42.900000,4d:5a:37:55:25:b1,1,-88
2024-04-15T13:01:42.933000,e0:41:15:fa:7c:bd,1,-87
2024-04-15T13:01:42.957000,cb:94:54:ed:5d:28,1,-65
2024-04-15T13:01:42.990000,7e:f8:6c:68:f4:f5,1,-98
2024-04-15T13:01:43.005000,69:b5:e1:ee:58:35,1,-72
2024-04-15T13:01:43.014000,76:48:90:31:f4:c0,1,-78
2024-04-15T13:01:43.046000,69:fe:b4:f8:5f:db,1,-56
2024-04-15T13:01:43.058000,79:cd:01:f8:6d:d6,1,-84
2024-04-15T13:01:43.065000,71:fa:1c:92:61:f9,1,-83
2024-04-15T13:01:43.116000,79:67:8b:2e:60:d3,1,-90
2024-04-15T13:01:43.155000,4e:ad:4d:5c:fe:f6,1,-79
2024-04-15T13:01:43.170000,4d:5a:37:55:25:b1,1,-85
2024-04-15T13:01:43.230000,4f:0e:34:d2:fc:e6,1,-89
2024-04-15T13:01:43.244000,69:de:2d:f5:f7:c9,1,-75
2024-04-15T13:01:43.252000,79:cd:01:f8:6d:d6,1,-82
2024-04-15T13:01:43.275000,cb:53:9c:ce:80:61,1,-70
2024-04-15T13:01:43.279000,76:48:90:31:f4:c0,1,-75
2024-04-15T13:01:43.286000,69:b5:e1:ee:58:35,1,-71
2024-04-15T13:01:43.327000,69:fe:b4:f8:5f:db,1,-54
2024-04-15T13:01:43.339000,71:fa:1c:92:61:f9,1,-81
2024-04-15T13:01:43.387000,79:67:8b:2e:60:d3,1,-87
2024-04-15T13:01:43.430000,79:cd:01:f8:6d:d6,1,-79
2024-04-15T13:01:43.437000,4e:ad:4d:5c:fe:f6,1,-83
2024-04-15T13:01:43.446000,4d:5a:37:55:25:b1,1,-85
2024-04-15T13:01:43.505000,4f:0e:34:d2:fc:e6,1,-90
2024-04-15T13:01:43.516000,69:de:2d:f5:f7:c9,1,-74
2024-04-15T13:01:43.548000,76:48:90:31:f4:c0,1,-74
2024-04-15T13:01:43.557000,69:b5:e1:ee:58:35,1,-84
2024-04-15T13:01:43.566000,64:f7:1e:c7:f5:4e,1,-94
2024-04-15T13:01:43.610000,71:fa:1c:92:61:f9,1,-78
2024-04-15T13:01:43.618000,79:cd:01:f8:6d:d6,1,-84
2024-04-15T13:01:43.625000,69:fe:b4:f8:5f:db,1,-70
2024-04-15T13:01:43.667000,79:67:8b:2e:60:d3,1,-87
2024-04-15T13:01:43.705000,4e:ad:4d:5c:fe:f6,1,-82
2024-04-15T13:01:43.733000,4d:5a:37:55:25:b1,1,-86
2024-04-15T13:01:43.781000,4f:0e:34:d2:fc:e6,1,-86
2024-04-15T13:01:43.790000,69:de:2d:f5:f7:c9,1,-75
2024-04-15T13:01:43.799000,79:cd:01:f8:6d:d6,1,-81
2024-04-15T13:01:43.820000,76:48:90:31:f4:c0,1,-75
2024-04-15T13:01:43.840000,69:b5:e1:ee:58:35,1,-75
2024-04-15T13:01:43.887000,71:fa:1c:92:61:f9,1,-81
2024-04-15T13:01:43.906000,69:fe:b4:f8:5f:db,1,-54
2024-04-15T13:01:43.946000,79:67:8b:2e:60:d3,1,-90
2024-04-15T13:01:43.975000,4e:ad:4d:5c:fe:f6,1,-81
2024-04-15T13:01:44.060000,69:de:2d:f5:f7:c9,1,-75
2024-04-15T13:01:44.090000,76:48:90:31:f4:c0,1,-75
2024-04-15T13:01:44.115000,69:b5:e1:ee:58:35,1,-73
2024-04-15T13:01:44.165000,71:fa:1c:92:61:f9,1,-82
2024-04-15T13:01:44.175000,79:cd:01:f8:6d:d6,1,-82
2024-04-15T13:01:44.224000,79:67:8b:2e:60:d3,1,-89
2024-04-15T13:01:44.247000,4e:ad:4d:5c:fe:f6,1,-84
2024-04-15T13:01:44.288000,4d:5a:37:55:25:b1,1,-83
2024-04-15T13:01:44.331000,69:de:2d:f5:f7:c9,1,-74
2024-04-15T13:01:44.340000,4f:0e:34:d2:fc:e6,1,-88
2024-04-15T13:01:44.351000,79:cd:01:f8:6d:d6,1,-80
2024-04-15T13:01:44.360000,76:48:90:31:f4:c0,1,-75
2024-04-15T13:01:44.385000,69:b5:e1:ee:58:35,1,-71
2024-04-15T13:01:44.436000,71:fa:1c:92:61:f9,1,-84
2024-04-15T13:01:44.445000,f1:c7:9f:c1:9b:1e,1,-83
2024-04-15T13:01:44.476000,69:fe:b4:f8:5f:db,1,-55
2024-04-15T13:01:44.500000,79:67:8b:2e:60:d3,1,-92
2024-04-15T13:01:44.525000,4e:ad:4d:5c:fe:f6,1,-80
