2024-04-12T14:19:55.992000,46:89:df:fc:04:20,1,-62
2024-04-12T14:19:56.298000,46:89:df:fc:04:20,1,-65
2024-04-12T14:19:56.493000,04:a3:16:67:20:a9,0,-44
2024-04-12T14:19:56.564000,46:89:df:fc:04:20,1,-61
2024-04-12T14:19:56.844000,46:89:df:fc:04:20,1,-65
2024-04-12T14:19:57.130000,46:89:df:fc:04:20,1,-61
2024-04-12T14:19:57.409000,46:89:df:fc:04:20,1,-64
2024-04-12T14:19:57.554000,04:a3:16:67:20:a9,0,-57
2024-04-12T14:19:57.696000,46:89:df:fc:04:20,1,-61
2024-04-12T14:19:57.979000,46:89:df:fc:04:20,1,-64
2024-04-12T14:19:58.261000,46:89:df:fc:04:20,1,-61
2024-04-12T14:19:58.550000,46:89:df:fc:04:20,1,-65
2024-04-12T14:19:58.619000,04:a3:16:67:20:a9,0,-44
2024-04-12T14:19:58.839000,46:89:df:fc:04:20,1,-62
2024-04-12T14:19:59.120000,46:89:df:fc:04:20,1,-65
2024-04-12T14:19:59.412000,46:89:df:fc:04:20,1,-62
2024-04-12T14:19:59.684000,04:a3:16:67:20:a9,0,-57
2024-04-12T14:19:59.701000,46:89:df:fc:04:20,1,-62
2024-04-12T14:19:59.989000,46:89:df:fc:04:20,1,-65
2024-04-12T14:20:00.272000,46:89:df:fc:04:20,1,-62
2024-04-12T14:20:00.559000,46:89:df:fc:04:20,1,-64
2024-04-12T14:20:00.744000,04:a3:16:67:20:a9,0,-42
2024-04-12T14:20:00.851000,46:89:df:fc:04:20,1,-62
2024-04-12T14:20:01.131000,46:89:df:fc:04:20,1,-65
2024-04-12T14:20:01.420000,46:89:df:fc:04:20,1,-62
2024-04-12T14:20:01.704000,46:89:df:fc:04:20,1,-65
2024-04-12T14:20:01.806000,04:a3:16:67:20:a9,0,-45
2024-04-12T14:20:01.996000,46:89:df:fc:04:20,1,-62
2024-04-12T14:20:02.282000,46:89:df:fc:04:20,1,-61
2024-04-12T14:20:02.570000,46:89:df:fc:04:20,1,-65
2024-04-12T14:20:02.860000,46:89:df:fc:04:20,1,-62
2024-04-12T14:20:03.141000,46:89:df:fc:04:20,1,-65
2024-04-12T14:20:03.429000,46:89:df:fc:04:20,1,-62
2024-04-12T14:20:03.719000,46:89:df:fc:04:20,1,-58
2024-04-12T14:20:03.932000,04:a3:16:67:20:a9,0,-45
2024-04-12T14:20:04.295000,46:89:df:fc:04:20,1,-58
2024-04-12T14:20:04.585000,46:89:df:fc:04:20,1,-61
2024-04-12T14:20:04.876000,46:89:df:fc:04:20,1,-65
2024-04-12T14:20:04.996000,04:a3:16:67:20:a9,0,-55
2024-04-12T14:20:05.160000,46:89:df:fc:04:20,1,-59
2024-04-12T14:20:05.736000,46:89:df:fc:04:20,1,-61
2024-04-12T14:20:06.060000,04:a3:16:67:20:a9,0,-44
2024-04-12T14:20:06.300000,46:89:df:fc:04:20,1,-61
2024-04-12T14:20:06.586000,46:89:df:fc:04:20,1,-64
2024-04-12T14:20:06.875000,46:89:df:fc:04:20,1,-61
2024-04-12T14:20:07.117000,04:a3:16:67:20:a9,0,-45
2024-04-12T14:20:07.436000,46:89:df:fc:04:20,1,-66
2024-04-12T14:20:08.010000,46:89:df:fc:04:20,1,-61
2024-04-12T14:20:08.579000,46:89:df:fc:04:20,1,-63
2024-04-12T14:20:09.153000,46:89:df:fc:04:20,1,-61
2024-04-12T14:20:09.235000,04:a3:16:67:20:a9,0,-42
