Timestamp,DeviceName,AdvertisingType,AddressType,Address,RSSI,Channel
1712316910249,,0,1,65:d4:de:16:ef:e9,-97,38
1712316910249,,0,1,7a:b5:1d:86:a9:b1,-99,38
1712316910249,,0,1,6d:d1:3e:94:88:75,-93,38
1712316910359,,0,0,dc:23:4f:a9:9a:46,-82,37
1712316910249,,0,0,dc:23:4f:a9:9a:46,-79,38
1712316910359,,2,1,54:84:f2:88:41:cd,-87,37
1712316910359,SP3B11ed5d28,0,1,cb:94:54:ed:5d:28,-75,39
1712316910249,,0,1,41:ee:62:22:c6:b3,-90,38
1712316910359,,2,1,4d:4b:72:2c:bf:b8,-66,39
1712316910359,,2,1,57:4f:f6:92:7c:7d,-94,37
1712316910359,SP3B11ed5d28,0,1,cb:94:54:ed:5d:28,-78,37
1712316910359,Onv,0,1,e8:d2:ed:ce:49:81,-52,39
1712316910249,SP3B11ed5d28,0,1,cb:94:54:ed:5d:28,-77,38
1712316910359,,2,1,4d:4b:72:2c:bf:b8,-88,37
1712316910359,Onv,0,1,e8:d2:ed:ce:49:81,-52,37
1712316910359,,0,0,a0:de:0f:9b:a4:02,-85,39
1712316910369,,0,1,7b:3c:2a:c1:84:68,-84,37
1712316910259,,0,1,7a:b5:1d:86:a9:b1,-98,38
1712316910359,,2,1,4d:4b:72:2c:bf:b8,-66,39
1712316910369,,0,0,a0:de:0f:9b:a4:02,-79,37
1712316910259,,2,1,4d:4b:72:2c:bf:b8,-68,38
1712316910359,,3,1,6c:5c:d3:f1:00:c0,-88,39
1712316910259,Onv,0,1,e8:d2:ed:ce:49:81,-66,38
1712316910369,,0,1,7b:3c:2a:c1:84:68,-84,37
1712316910369,,3,1,f3:12:7b:d6:27:c7,-88,39
1712316910379,,0,1,7b:c7:5a:17:0a:fb,-88,37
1712316910269,,0,1,65:d4:de:16:ef:e9,-95,38
1712316910369,SP3B11ed5d28,0,1,cb:94:54:ed:5d:28,-74,39
1712316910269,,0,1,5c:b3:b4:42:c6:3f,-97,38
1712316910379,SP3B11ed5d28,0,1,cb:94:54:ed:5d:28,-78,37
1712316910379,,0,0,a4:c1:38:e0:67:ae,-58,39
