Timestamp,DeviceName,AdvertisingType,AddressType,Address,RSSI,Channel
2024-04-15T14:05:45.978,,3,1,44:7a:0c:86:2e:e6,-92,38
2024-04-15T14:05:45.978,,0,1,c6:0c:a1:01:3d:5c,-80,38
2024-04-15T14:05:45.978,,0,0,a4:c1:38:e0:67:ae,-55,38
2024-04-15T14:05:45.978,,2,1,49:16:be:3f:d4:85,-95,38
2024-04-15T14:05:45.978,,0,1,4d:0a:f1:d4:16:34,-90,38
2024-04-15T14:05:45.988,,0,1,c6:0c:a1:01:3d:5c,-79,38
2024-04-15T14:05:45.988,,2,1,49:16:be:3f:d4:85,-63,38
2024-04-15T14:05:45.988,,0,0,84:d3:52:a8:e6:81,-78,38
2024-04-15T14:05:45.998,,3,1,44:7a:0c:86:2e:e6,-90,38
2024-04-15T14:05:45.998,,0,1,4d:0a:f1:d4:16:34,-89,38
2024-04-15T14:05:45.998,,0,0,14:13:0b:44:19:e5,-88,38
2024-04-15T14:05:46.008,,0,0,14:13:0b:44:19:e5,-82,38
2024-04-15T14:05:46.058,,0,0,14:13:0b:44:19:e5,-83,38
2024-04-15T14:05:46.078,,0,1,c6:0c:a1:01:3d:5c,-78,38
2024-04-15T14:05:46.118,,0,0,14:13:0b:44:19:e5,-82,38
2024-04-15T14:05:46.138,SP3B11ed5d28,0,1,cb:94:54:ed:5d:28,-62,38
2024-04-15T14:05:46.138,Onv,0,1,e8:d2:ed:ce:49:81,-54,38
2024-04-15T14:05:46.158,,0,0,14:13:0b:44:19:e5,-84,38
2024-04-15T14:05:46.158,,3,1,44:7a:0c:86:2e:e6,-91,38
2024-04-15T14:05:46.168,,2,1,49:16:be:3f:d4:85,-66,38
2024-04-15T14:05:46.168,,0,1,4d:0a:f1:d4:16:34,-92,38
2024-04-15T14:05:46.198,,0,0,14:13:0b:44:19:e5,-85,38
2024-04-15T14:05:46.228,,0,0,14:13:0b:44:19:e5,-85,38
2024-04-15T14:05:46.258,,0,0,14:13:0b:44:19:e5,-86,38
2024-04-15T14:05:46.258,,0,0,84:d3:52:a8:e6:81,-80,38
2024-04-15T14:05:46.298,,0,0,14:13:0b:44:19:e5,-88,38
2024-04-15T14:05:46.328,,0,1,c6:0c:a1:01:3d:5c,-79,38
2024-04-15T14:05:46.348,,3,1,44:7a:0c:86:2e:e6,-90,38
2024-04-15T14:05:46.348,,0,0,14:13:0b:44:19:e5,-88,38
2024-04-15T14:05:46.378,,0,0,14:13:0b:44:19:e5,-87,38
2024-04-15T14:05:46.418,,0,0,14:13:0b:44:19:e5,-89,38
2024-04-15T14:05:46.448,,0,0,14:13:0b:44:19:e5,-88,38
2024-04-15T14:05:46.448,,0,1,4d:0a:f1:d4:16:34,-90,38
2024-04-15T14:05:46.468,,0,0,14:13:0b:44:19:e5,-88,38
2024-04-15T14:05:46.468,,2,1,49:16:be:3f:d4:85,-65,38
2024-04-15T14:05:46.508,,0,0,14:13:0b:44:19:e5,-89,38
2024-04-15T14:05:46.528,,0,0,dc:23:4f:a9:9a:46,-79,38
2024-04-15T14:05:46.558,,0,0,14:13:0b:44:19:e5,-86,38
2024-04-15T14:05:46.578,SP3B11ed5d28,0,1,cb:94:54:ed:5d:28,-62,38
2024-04-15T14:05:46.608,,0,1,c6:0c:a1:01:3d:5c,-80,38
2024-04-15T14:05:46.608,,0,0,14:13:0b:44:19:e5,-86,38
2024-04-15T14:05:46.668,,0,0,84:d3:52:a8:e6:81,-79,38
2024-04-15T14:05:46.668,,0,0,14:13:0b:44:19:e5,-87,38
2024-04-15T14:05:46.678,,0,0,14:13:0b:44:19:e5,-86,38
2024-04-15T14:05:46.708,,0,0,14:13:0b:44:19:e5,-87,38
2024-04-15T14:05:46.718,,3,1,44:7a:0c:86:2e:e6,-91,38
2024-04-15T14:05:46.728,,0,0,14:13:0b:44:19:e5,-86,38
2024-04-15T14:05:46.738,,0,0,14:13:0b:44:19:e5,-86,38
2024-04-15T14:05:46.738,,2,1,49:16:be:3f:d4:85,-64,38
2024-04-15T14:05:46.778,,0,0,14:13:0b:44:19:e5,-83,38
2024-04-15T14:05:46.798,,0,0,14:13:0b:44:19:e5,-83,38
2024-04-15T14:05:46.848,,0,0,14:13:0b:44:19:e5,-83,38
2024-04-15T14:05:46.848,,0,1,c6:0c:a1:01:3d:5c,-80,38
2024-04-15T14:05:46.878,,0,0,14:13:0b:44:19:e5,-83,38
2024-04-15T14:05:46.898,,3,1,44:7a:0c:86:2e:e6,-92,38
2024-04-15T14:05:46.898,,0,0,14:13:0b:44:19:e5,-84,38
2024-04-15T14:05:46.928,,0,0,14:13:0b:44:19:e5,-85,38
2024-04-15T14:05:46.958,,0,0,14:13:0b:44:19:e5,-87,38
2024-04-15T14:05:46.978,SP3B11ed5d28,0,1,cb:94:54:ed:5d:28,-62,38
2024-04-15T14:05:46.978,,0,0,14:13:0b:44:19:e5,-84,38
2024-04-15T14:05:46.998,,0,1,4d:0a:f1:d4:16:34,-93,38
2024-04-15T14:05:47.008,,0,0,14:13:0b:44:19:e5,-81,38
2024-04-15T14:05:47.018,,2,1,49:16:be:3f:d4:85,-63,38
2024-04-15T14:05:47.028,,0,0,14:13:0b:44:19:e5,-79,38
2024-04-15T14:05:47.068,,0,0,14:13:0b:44:19:e5,-79,38
2024-04-15T14:05:47.088,,0,0,84:d3:52:a8:e6:81,-79,38
2024-04-15T14:05:47.088,,3,1,44:7a:0c:86:2e:e6,-90,38
2024-04-15T14:05:47.098,,0,0,14:13:0b:44:19:e5,-84,38
2024-04-15T14:05:47.098,,0,1,c6:0c:a1:01:3d:5c,-79,38
2024-04-15T14:05:47.128,,0,0,14:13:0b:44:19:e5,-79,38
2024-04-15T14:05:47.148,,0,0,14:13:0b:44:19:e5,-78,38
2024-04-15T14:05:47.178,,0,0,14:13:0b:44:19:e5,-86,38
2024-04-15T14:05:47.218,,0,0,14:13:0b:44:19:e5,-87,38
2024-04-15T14:05:47.258,,0,0,14:13:0b:44:19:e5,-81,38
2024-04-15T14:05:47.278,,0,1,4d:0a:f1:d4:16:34,-94,38
2024-04-15T14:05:47.308,,0,0,14:13:0b:44:19:e5,-85,38
2024-04-15T14:05:47.308,,2,1,49:16:be:3f:d4:85,-84,38
2024-04-15T14:05:47.328,,0,0,14:13:0b:44:19:e5,-84,38
2024-04-15T14:05:47.348,,0,1,c6:0c:a1:01:3d:5c,-82,38
2024-04-15T14:05:47.348,,0,0,14:13:0b:44:19:e5,-85,38
2024-04-15T14:05:47.378,,0,0,14:13:0b:44:19:e5,-84,38
2024-04-15T14:05:47.408,SP3B11ed5d28,0,1,cb:94:54:ed:5d:28,-62,38
2024-04-15T14:05:47.408,,0,0,14:13:0b:44:19:e5,-82,38
2024-04-15T14:05:47.428,,0,0,14:13:0b:44:19:e5,-82,38
