Timestamp,Address,AddressType,RSSI
2024-04-12T14:43:26.041,04:a3:16:67:20:a9,0,-42
2024-04-12T14:43:26.207,40:4c:bc:63:90:28,1,-60
2024-04-12T14:43:26.250,04:a3:16:67:20:a9,0,-42
2024-04-12T14:43:26.457,04:a3:16:67:20:a9,0,-52
2024-04-12T14:43:26.491,40:4c:bc:63:90:28,1,-58
2024-04-12T14:43:26.658,04:a3:16:67:20:a9,0,-49
2024-04-12T14:43:26.773,40:4c:bc:63:90:28,1,-56
2024-04-12T14:43:26.865,04:a3:16:67:20:a9,0,-52
2024-04-12T14:43:27.057,40:4c:bc:63:90:28,1,-58
2024-04-12T14:43:27.071,04:a3:16:67:20:a9,0,-54
2024-04-12T14:43:27.136,04:a3:16:67:20:a9,0,-55
2024-04-12T14:43:27.345,40:4c:bc:63:90:28,1,-61
2024-04-12T14:43:27.920,40:4c:bc:63:90:28,1,-58
2024-04-12T14:43:28.202,40:4c:bc:63:90:28,1,-59
2024-04-12T14:43:28.491,40:4c:bc:63:90:28,1,-57
2024-04-12T14:43:28.780,40:4c:bc:63:90:28,1,-63
2024-04-12T14:43:29.264,04:a3:16:67:20:a9,0,-57
2024-04-12T14:43:29.351,40:4c:bc:63:90:28,1,-67
2024-04-12T14:43:29.636,40:4c:bc:63:90:28,1,-58
2024-04-12T14:43:29.916,40:4c:bc:63:90:28,1,-61
2024-04-12T14:43:30.206,40:4c:bc:63:90:28,1,-57
2024-04-12T14:43:30.327,04:a3:16:67:20:a9,0,-51
2024-04-12T14:43:30.495,40:4c:bc:63:90:28,1,-63
2024-04-12T14:43:31.065,40:4c:bc:63:90:28,1,-63
2024-04-12T14:43:31.352,40:4c:bc:63:90:28,1,-63
2024-04-12T14:43:31.387,04:a3:16:67:20:a9,0,-43
2024-04-12T14:43:31.627,40:4c:bc:63:90:28,1,-63
2024-04-12T14:43:32.205,40:4c:bc:63:90:28,1,-72
2024-04-12T14:43:32.447,04:a3:16:67:20:a9,0,-54
2024-04-12T14:43:32.487,40:4c:bc:63:90:28,1,-59
2024-04-12T14:43:32.772,40:4c:bc:63:90:28,1,-69
2024-04-12T14:43:33.061,40:4c:bc:63:90:28,1,-63
2024-04-12T14:43:33.355,40:4c:bc:63:90:28,1,-59
2024-04-12T14:43:33.635,40:4c:bc:63:90:28,1,-64
2024-04-12T14:43:33.920,40:4c:bc:63:90:28,1,-61
2024-04-12T14:43:34.205,40:4c:bc:63:90:28,1,-63
2024-04-12T14:43:34.497,40:4c:bc:63:90:28,1,-60
2024-04-12T14:43:34.573,04:a3:16:67:20:a9,0,-55
2024-04-12T14:43:34.780,40:4c:bc:63:90:28,1,-65
2024-04-12T14:43:35.355,40:4c:bc:63:90:28,1,-67
2024-04-12T14:43:35.641,40:4c:bc:63:90:28,1,-63
2024-04-12T14:43:35.927,40:4c:bc:63:90:28,1,-64
2024-04-12T14:43:36.211,40:4c:bc:63:90:28,1,-63
2024-04-12T14:43:36.496,40:4c:bc:63:90:28,1,-64
2024-04-12T14:43:37.072,40:4c:bc:63:90:28,1,-60
2024-04-12T14:43:37.352,40:4c:bc:63:90:28,1,-63
2024-04-12T14:43:37.646,40:4c:bc:63:90:28,1,-60
2024-04-12T14:43:37.764,04:a3:16:67:20:a9,0,-52
2024-04-12T14:43:37.935,40:4c:bc:63:90:28,1,-64
2024-04-12T14:43:38.222,40:4c:bc:63:90:28,1,-63
2024-04-12T14:43:38.516,40:4c:bc:63:90:28,1,-60
2024-04-12T14:43:38.797,40:4c:bc:63:90:28,1,-62
2024-04-12T14:43:38.820,04:a3:16:67:20:a9,0,-43
2024-04-12T14:43:39.376,40:4c:bc:63:90:28,1,-65
2024-04-12T14:43:39.664,40:4c:bc:63:90:28,1,-63
2024-04-12T14:43:39.881,04:a3:16:67:20:a9,0,-53
2024-04-12T14:43:39.957,40:4c:bc:63:90:28,1,-60
2024-04-12T14:43:40.236,40:4c:bc:63:90:28,1,-62
2024-04-12T14:43:40.526,40:4c:bc:63:90:28,1,-60
2024-04-12T14:43:40.812,40:4c:bc:63:90:28,1,-65
2024-04-12T14:43:40.946,04:a3:16:67:20:a9,0,-52
2024-04-12T14:43:41.097,40:4c:bc:63:90:28,1,-59
2024-04-12T14:43:41.381,40:4c:bc:63:90:28,1,-63
2024-04-12T14:43:41.666,40:4c:bc:63:90:28,1,-61
2024-04-12T14:43:41.945,40:4c:bc:63:90:28,1,-62
2024-04-12T14:43:42.007,04:a3:16:67:20:a9,0,-43
2024-04-12T14:43:42.235,40:4c:bc:63:90:28,1,-62
2024-04-12T14:43:42.524,40:4c:bc:63:90:28,1,-62
2024-04-12T14:43:42.812,40:4c:bc:63:90:28,1,-62
2024-04-12T14:43:43.095,40:4c:bc:63:90:28,1,-62
2024-04-12T14:43:43.379,40:4c:bc:63:90:28,1,-60
2024-04-12T14:43:43.667,40:4c:bc:63:90:28,1,-62
2024-04-12T14:43:43.955,40:4c:bc:63:90:28,1,-62
2024-04-12T14:43:44.132,04:a3:16:67:20:a9,0,-42
2024-04-12T14:43:44.246,40:4c:bc:63:90:28,1,-61
2024-04-12T14:43:44.525,40:4c:bc:63:90:28,1,-63
2024-04-12T14:43:44.812,40:4c:bc:63:90:28,1,-61
2024-04-12T14:43:45.094,40:4c:bc:63:90:28,1,-63
2024-04-12T14:43:45.196,04:a3:16:67:20:a9,0,-53
2024-04-12T14:43:45.385,40:4c:bc:63:90:28,1,-61
2024-04-12T14:43:45.672,40:4c:bc:63:90:28,1,-62
2024-04-12T14:43:45.964,40:4c:bc:63:90:28,1,-63
2024-04-12T14:43:46.246,40:4c:bc:63:90:28,1,-60
2024-04-12T14:43:46.254,04:a3:16:67:20:a9,0,-53
2024-04-12T14:43:46.534,40:4c:bc:63:90:28,1,-64
2024-04-12T14:43:46.817,40:4c:bc:63:90:28,1,-60
2024-04-12T14:43:47.315,04:a3:16:67:20:a9,0,-43
2024-04-12T14:43:47.382,40:4c:bc:63:90:28,1,-59
2024-04-12T14:43:47.666,40:4c:bc:63:90:28,1,-61
2024-04-12T14:43:47.946,40:4c:bc:63:90:28,1,-63
2024-04-12T14:43:48.234,40:4c:bc:63:90:28,1,-62
2024-04-12T14:43:48.373,04:a3:16:67:20:a9,0,-53
2024-04-12T14:43:48.519,40:4c:bc:63:90:28,1,-62
2024-04-12T14:43:48.802,40:4c:bc:63:90:28,1,-59
2024-04-12T14:43:49.086,40:4c:bc:63:90:28,1,-64
2024-04-12T14:43:49.369,40:4c:bc:63:90:28,1,-60
2024-04-12T14:43:49.434,04:a3:16:67:20:a9,0,-53
2024-04-12T14:43:49.657,40:4c:bc:63:90:28,1,-64
2024-04-12T14:43:49.946,40:4c:bc:63:90:28,1,-61
2024-04-12T14:43:50.229,40:4c:bc:63:90:28,1,-62
2024-04-12T14:43:50.491,04:a3:16:67:20:a9,0,-44
2024-04-12T14:43:50.516,40:4c:bc:63:90:28,1,-61
2024-04-12T14:43:50.796,40:4c:bc:63:90:28,1,-63
2024-04-12T14:43:51.085,40:4c:bc:63:90:28,1,-61
2024-04-12T14:43:51.365,40:4c:bc:63:90:28,1,-64
2024-04-12T14:43:51.551,04:a3:16:67:20:a9,0,-53
2024-04-12T14:43:51.654,40:4c:bc:63:90:28,1,-62
2024-04-12T14:43:51.936,40:4c:bc:63:90:28,1,-64
2024-04-12T14:43:52.229,40:4c:bc:63:90:28,1,-62
2024-04-12T14:43:52.516,40:4c:bc:63:90:28,1,-59
2024-04-12T14:43:52.612,04:a3:16:67:20:a9,0,-53
2024-04-12T14:43:52.799,40:4c:bc:63:90:28,1,-63
2024-04-12T14:43:53.089,40:4c:bc:63:90:28,1,-59
2024-04-12T14:43:53.663,40:4c:bc:63:90:28,1,-63
2024-04-12T14:43:53.941,40:4c:bc:63:90:28,1,-63
2024-04-12T14:43:54.226,40:4c:bc:63:90:28,1,-59
2024-04-12T14:43:54.733,04:a3:16:67:20:a9,0,-54
2024-04-12T14:43:54.796,40:4c:bc:63:90:28,1,-58
2024-04-12T14:43:55.086,40:4c:bc:63:90:28,1,-64
2024-04-12T14:43:55.376,40:4c:bc:63:90:28,1,-61
2024-04-12T14:43:55.663,40:4c:bc:63:90:28,1,-59
2024-04-12T14:43:55.797,04:a3:16:67:20:a9,0,-53
2024-04-12T14:43:55.948,40:4c:bc:63:90:28,1,-62
2024-04-12T14:43:56.235,40:4c:bc:63:90:28,1,-59
2024-04-12T14:43:56.519,40:4c:bc:63:90:28,1,-62
2024-04-12T14:43:56.808,40:4c:bc:63:90:28,1,-58
