2024-03-20T14:45:13.065000,ff:cb:d1:dc:df:ea,1,-35
2024-03-20T14:45:15.642000,ff:cb:d1:dc:df:ea,1,-36
2024-03-20T14:45:16.496000,ff:cb:d1:dc:df:ea,1,-36
2024-03-20T14:45:19.065000,ff:cb:d1:dc:df:ea,1,-36
2024-03-20T14:45:19.926000,ff:cb:d1:dc:df:ea,1,-43
2024-03-20T14:45:20.784000,ff:cb:d1:dc:df:ea,1,-37
2024-03-20T14:45:21.636000,ff:cb:d1:dc:df:ea,1,-43
2024-03-20T14:45:22.496000,ff:cb:d1:dc:df:ea,1,-37
2024-03-20T14:45:24.212000,ff:cb:d1:dc:df:ea,1,-42
2024-03-20T14:45:25.066000,ff:cb:d1:dc:df:ea,1,-38
2024-03-20T14:45:25.929000,ff:cb:d1:dc:df:ea,1,-44
2024-03-20T14:45:27.647000,ff:cb:d1:dc:df:ea,1,-37
2024-03-20T14:45:28.503000,ff:cb:d1:dc:df:ea,1,-48
2024-03-20T14:45:29.358000,ff:cb:d1:dc:df:ea,1,-37
2024-03-20T14:45:30.222000,ff:cb:d1:dc:df:ea,1,-37
2024-03-20T14:45:31.077000,ff:cb:d1:dc:df:ea,1,-43
2024-03-20T14:45:32.785000,ff:cb:d1:dc:df:ea,1,-39
2024-03-20T14:45:33.644000,ff:cb:d1:dc:df:ea,1,-36
2024-03-20T14:45:34.507000,ff:cb:d1:dc:df:ea,1,-45
2024-03-20T14:45:36.223000,ff:cb:d1:dc:df:ea,1,-38
2024-03-20T14:45:37.936000,ff:cb:d1:dc:df:ea,1,-37
2024-03-20T14:45:38.788000,ff:cb:d1:dc:df:ea,1,-43
2024-03-20T14:45:39.645000,ff:cb:d1:dc:df:ea,1,-37
2024-03-20T14:45:40.506000,ff:cb:d1:dc:df:ea,1,-45
2024-03-20T14:45:40.539000,ff:cb:d1:dc:df:ea,1,-41
2024-03-20T14:45:41.366000,ff:cb:d1:dc:df:ea,1,-44
2024-03-20T14:45:42.225000,ff:cb:d1:dc:df:ea,1,-41
2024-03-20T14:45:43.087000,ff:cb:d1:dc:df:ea,1,-45
2024-03-20T14:45:44.804000,ff:cb:d1:dc:df:ea,1,-36
2024-03-20T14:45:45.656000,ff:cb:d1:dc:df:ea,1,-42
2024-03-20T14:45:46.515000,ff:cb:d1:dc:df:ea,1,-35
2024-03-20T14:45:47.375000,ff:cb:d1:dc:df:ea,1,-43
2024-03-20T14:45:48.229000,ff:cb:d1:dc:df:ea,1,-38
2024-03-20T14:45:49.090000,ff:cb:d1:dc:df:ea,1,-43
2024-03-20T14:45:49.943000,ff:cb:d1:dc:df:ea,1,-38
2024-03-20T14:45:50.805000,ff:cb:d1:dc:df:ea,1,-37
2024-03-20T14:45:51.665000,ff:cb:d1:dc:df:ea,1,-41
2024-03-20T14:45:52.521000,ff:cb:d1:dc:df:ea,1,-40
2024-03-20T14:45:53.377000,ff:cb:d1:dc:df:ea,1,-43
2024-03-20T14:45:55.087000,ff:cb:d1:dc:df:ea,1,-38
2024-03-20T14:45:55.949000,ff:cb:d1:dc:df:ea,1,-38
2024-03-20T14:45:56.804000,ff:cb:d1:dc:df:ea,1,-37
2024-03-20T14:45:58.523000,ff:cb:d1:dc:df:ea,1,-37
2024-03-20T14:45:59.376000,ff:cb:d1:dc:df:ea,1,-38
2024-03-20T14:46:00.237000,ff:cb:d1:dc:df:ea,1,-37
2024-03-20T14:46:01.093000,ff:cb:d1:dc:df:ea,1,-37
2024-03-20T14:46:01.956000,ff:cb:d1:dc:df:ea,1,-42
2024-03-20T14:46:02.815000,ff:cb:d1:dc:df:ea,1,-41
2024-03-20T14:46:03.670000,ff:cb:d1:dc:df:ea,1,-38
2024-03-20T14:46:04.528000,ff:cb:d1:dc:df:ea,1,-41
2024-03-20T14:46:06.237000,ff:cb:d1:dc:df:ea,1,-38
2024-03-20T14:46:07.100000,ff:cb:d1:dc:df:ea,1,-37
2024-03-20T14:46:07.957000,ff:cb:d1:dc:df:ea,1,-41
2024-03-20T14:46:08.809000,ff:cb:d1:dc:df:ea,1,-37
2024-03-20T14:46:09.671000,ff:cb:d1:dc:df:ea,1,-38
2024-03-20T14:46:10.533000,ff:cb:d1:dc:df:ea,1,-39
2024-03-20T14:46:11.389000,ff:cb:d1:dc:df:ea,1,-37
2024-03-20T14:46:12.241000,ff:cb:d1:dc:df:ea,1,-41
2024-03-20T14:45:24.212000,ff:cb:d1:dc:df:ea,1,-42
